CID,QID,CUserID,CBody,CDate,IsReply,ParentID
182429698,4813977,663800b2-3ef9-43f4-8e08-d74f278d8faa,"سلام عزیزم امیدوارم سلامت و شاد باشی سال نورو هم بهت تبریک میگم ببین بیش فعالی یه اختلال حسی ه مثل مشکلات گفتار، مشکلات رفتار، مشکلات بینایی، مشکلات چشایی و مشکلات لامسه تشخیص بیش فعالی بسیار کار پیچیده ای هست. کودکی که خیلی شلوغه، همه چیز رو به هم میریزه و صد البته به حرف شما توجه نمی کنه بیش فعالی نیست شاید بچه بازیگوش همراه با مشکلات عدم تمرکزی هست. سعی کنید به بچه ها برچسب نچسبونین با مشاورهای مطرح صحبت کنید در این لینک هم می توانید توضیحات بیشتری بخونید این خبر از تسنیم https://tn.ai/2179656 این از کودکسان https://koodaksun.com/node/423 این از عصر ایران https://www.asriran.com/002NCr","1400/01/04 10:57",0,
86734913,2656436,272e216b-ab53-4fe2-8fe5-51a067abfc89,"بفرستش کلاسی رزمی یا ورزشی دیگه این طوری انرژیش تخلیه میشه","1398/01/23 22:59",0,
86735204,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"عاشق فوتباله دایم میگه میخوام‌فوتبالیست شم","1398/01/23 23:02",1,86734913
86735715,2656436,272e216b-ab53-4fe2-8fe5-51a067abfc89,"خوب این خیلی عالیه چون خودش علاقه داره. اگه این طوره حتما بفرستش .فوتبال دوندگی زیاد داره ک باعث میشه انرژیش تخلیه بشه","1398/01/23 23:08",0,
86752874,2656436,d6d61445-e22a-4a3e-a271-944fe928a90a,"پسر منم 2سالشه خیلی بیش فعاله","1398/01/24 01:48",0,
86761965,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"زود نیست برا تشخیص بیش فعالی؟","1398/01/24 05:22",1,86752874
86766813,2656436,8f1da7ca-9c3b-4e74-8e9f-0375129e4780,"پسر خواهر م دكتر 3 سالگي تشخيص داد بيش فعاله الان 8 سالشه","1398/01/24 10:12",1,86761965
86771722,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"الان خوب شده ؟دارو م داشته ؟","1398/01/24 11:42",1,86766813
86772335,2656436,8f1da7ca-9c3b-4e74-8e9f-0375129e4780,"اره دارو مصرف ميكنه و نرو فيد بك ميره","1398/01/24 11:51",1,86771722
86772435,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"خب خداروشکر پس جای امیدواری هست .فقط ما کارمون مشکل تره اخه از ۴سالگی اوردنش تو بهزیستی","1398/01/24 11:53",1,86772335
86772523,2656436,8f1da7ca-9c3b-4e74-8e9f-0375129e4780,"آره عزيزم... بايد صبور باشي.... مقصر خودشون نيستن كاراشون دست خودشون نيست اگه قرص مصرف نميكردن..... ولي حتما قرص زير نظر روانپزشك مصرف كنه كه واسه مدرسه رفتن به مشكل بر نخوريد","1398/01/24 11:55",1,86772435
86772666,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"خودم میگم وقتی امد ببرمش پیش ی روانشناس تا براش بازی درمانی و کاری عملی بده تا کم کم مشکلش کمتر شه .ب نظرت چطوره؟","1398/01/24 11:58",1,86772523
86772908,2656436,8f1da7ca-9c3b-4e74-8e9f-0375129e4780,"عزيزم قرص به هيچ عنوان ترك نكنيييي... حتي اگه بقيه زورت كردن..... روانشناس قرص نميده... اول روانپزك ببريد بعد اگه دير صحبت ميكنه يا برا تمركز بيشتر پيش روانشناس ببريد....................اينا وقتي قرص مي خورن خلي آروم ميشن و كم حرف وتمركزشون بالا ميره","1398/01/24 12:02",1,86772666
86773641,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"تمرکز ش بد نیست خوبه یادگیری م داره .بیشترین مشکلش فک کنم زمانیه ک استرس میگیره دیگه غیر قابل کنترل میشه .داروهاش ک طبق نظر دکتر باید بدیم گفتم اینجور بیشتر بهش کمک کنه با بازی و از این حرفا .","1398/01/24 12:13",1,86772908
86775254,2656436,8f1da7ca-9c3b-4e74-8e9f-0375129e4780,"آره عزيزم......","1398/01/24 12:39",1,86773641
87490968,2656436,099eba56-224a-4887-ad1f-c5efd486fd68,"سلام عزیزم پسر ۴ ساله خواهرم، بیش فعال بود که بعد از کلی مصرف دارو های شیمیایی که ظاهراً موقع مصرف بهبود پیدا میکرد توسط روانپزشک و عوارض بعدی آن تا اینکه از طرف یکی از دوستان خانم دکتر ساداتی متخصص روانشناسی کودک رو معرفی کردند وبا بازی درمانی خدارو شکر العان خیلی بهتره کلینیک ایشون شهرآرا ۸۸۲۶۷۰۴۰ ۸۸۲۶۷۰۶۸ ۰۹۱۲۸۳۹۸۵۸۸","1398/02/01 00:04",0,
87491263,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"سلام اخه من تهران‌نیستم برام مقدور نیست اونجا بیام .میتونی برام چن تا از بازیاشو ممنون میشم","1398/02/01 00:07",1,87490968
87492117,2656436,eb4685ff-0dd3-40ef-9459-b918ed248d60,"ممنونم عزیزم .خیلی لطف کردی .","1398/02/01 00:15",1,87491839
103281668,2656436,c9fa9fff-8b68-4316-8006-0560b7d1665b,"تبلیغات","1398/06/11 09:28",1,87491263
108765299,2656436,958f096f-1b48-4f86-8906-e3f1b7349036,"دکتر ساداتی عالی هستند","1398/07/26 01:05",1,87490968
113421225,2656436,b4306dce-8197-4bf7-963d-0f9dd8ac9f0f,"سلام دوستان خانم مهسا دکتر ساداتی متخصص روانشناسی کودک درمان انواع اختلالات کودک و نوجوان را علاوه بر بازی درمانی با نوروفیدبک هم انجام میدند پسرم که مشکوک به بیش فعالی بود و توسط روانپزشک دارو درمانی هم شروع کرده بود بعد از معاینه بالینی و گرفتن تست توسط خانم دکتر ، بازی درمانی و نوروفیدبک را شروع و العان خدارو شکر پسرم خیلی بهتر شده و تونستیم داروها را کم کم قطع کنم جالبه ، نورودرمانی بر اساس پروتکل هایی که خانم دکتر از گرفتن تست از پسرم انجام شد و بخاطر این ، بازده بسیار خوبی داشت. اینو میخوام بگم که نورو درمانی کار هرکسی نیست لطفا پول و وقتتون را در جای مناسب هزینه کنید من که خدارو شکر میکنم فرزندم کم کم داره بهبود پیدا میکنه.🥰🥰","1398/09/06 15:58",0,
126653527,2656436,d9f59220-0b05-464c-8553-eaeecc264606,"عزیزم بهتره اول با یه مشاور صحبت کنی چون ممکنه اختلال بیش فعالی نداشته باشه. اما اگر از تشخیص بیش فعالی داده شد، مشاور می‌تونه راهنماییت کنه که چه تمرینایی برای پسرت خوبه.","1398/12/12 13:28",0,
182430402,2656436,663800b2-3ef9-43f4-8e08-d74f278d8faa,"دوست عزیزم سال نوت مبارک بیش فعالی چون یک اختلال حسی هست یعنی اختلالی از حواس پنج گانه خیلی مرز باریکی بین تشخیص درست و غلط این قضیه وجود دارد برای مثال کودکی که پر جنب و جوش، بی توجه و حرف گوش نکن هست همیشه به بچه های بیش فعال نسبت داده می شود اما حقیقتا جنب و جوش که ذات کودکان هست بی توجهی اختلال حسی و حرف گوش نکن از عدم توجه درست کودک می آید پس با چند جلسه بازی درمانی و مراجعات منظم ماهیانه به پزشک درمانگر می توانید تا حدودی باعث بهبود این وضعیت شوید به هیچ عنوان از دارو استفاده نکنین در این لینک هم می توانید توضیحات بیشتری بخونید این خبر از تسنیم https://tn.ai/2179656 این از کودکسان https://koodaksun.com/node/423 این از عصر ایران https://www.asriran.com/002NCr","1400/01/04 11:08",0,
89017024,2730802,d5b571c8-77e8-4702-b633-d021d4a357b7,"سلام عزیزم اگر وقتشو داشتید اینجا هم به مادرا کمک کنید لطف بزرگی در حق شون می کنید","1398/02/16 10:07",0,
89017051,2730802,d211702e-bb8a-4392-8f06-70684829e091,"سلام ببخشید چند نوع بیش فعالی داریم؟","1398/02/16 10:08",0,
89017132,2730802,3a610981-f3af-437b-b4e2-786386e4466d,"سه نوع☺","1398/02/16 10:09",1,89017051
89017185,2730802,d211702e-bb8a-4392-8f06-70684829e091,"امکانش هست توضیح بدید","1398/02/16 10:10",1,89017132
89017269,2730802,8552a453-511c-4ecd-804d-ea2938edd87b,"اگه امکانش هس همینجا هم بهمون کمک کنین لطفا تواین ماه خیرثواب بزرگی میکنی","1398/02/16 10:12",0,
89017320,2730802,117ba8ce-606e-47fd-af7c-df5c456f6010,"سلام تمام تلاشم جهت کمک به کوچولوهای عزیزمون ، فرشته های آسمونی و مامان های مهربون اونهاست . شرمنده که وقت زیادی ندارم اما سعی می کنم هر روز صبح اول به سوال های شما جواب بدم اگر اینجا نشد حتما به ایمیلم پیام بدین صبورانه در خدمت همه شما هستم . به زودی یک کانال تخصصی به شما معرفی می کنم . سپاس","1398/02/16 10:13",0,
89017408,2730802,117ba8ce-606e-47fd-af7c-df5c456f6010,"اختلال کم توجهی- بیش فعالی یک کمتوانی و اختلال رفتاری – رشدی است و به این معناست که فرد مبتلا برای متمرکز کردن توجه خود دچار مشکل است. این دشواری در تمرکز میتواند در شرایط گوناگون جلوههای گوناگون داشته باشد. ADHD کوتاه شدهی Attention Deficit Hyperactivity Disorder است که معنای آن “اختلال کمتوجهی – بیش فعالی” است. اما همه کسانی که “بیش فعالند” به این بیماری مبتلا نیستند. اگر شما دچار اختلال کم توجهی – بیش فعالی هستید باید تلاش و کوشش بسیاری بخرج دهید که خود را متمرکز کنید و این باعث میشود که بشدت خسته شوید. خلق و خو و مناعت طبع انسان نیز تحت تاثیر قرار میگیرد. اختلال کم توجهی-بیش فعالی شکلهای گوناگونی دارد. عادیترین نوع آن به شکل دشواری در تمرکز، دشواری در کنترل رفتارهای ناگهانی و بیش از حد فعال بودن جلوهگر میشود. نوع کمتر عادی آن اینست که فرد مبتلا دچار مشکل تمرکز پیدا کردن است اما حرکات پیشبینی نشده انجام نمیدهد. این شکل از اختلال، به کوتاهی ADD و یا گاهی AD(H)D خوانده میشود. شکل سوم این اختلال تنها بیش فعالیتی یا فزون کُنشی و رفتارهایی است که انگیزه آنی دارند و بدون فکر قبلی انجام داده می‌شوند. این اختلال بیشتر در کودکان دیده میشود و اغلب یا ازبین میرود و یا بعدا تبدیل میشود به شکل ترکیبی اختلال کم توجهی-بیش فعالی یا ADHD .","1398/02/16 10:15",0,
89017569,2730802,117ba8ce-606e-47fd-af7c-df5c456f6010,"برای جستجوی یک کاردرمانگر : معمولا پزشک کودک شما لیستی از کاردرمانگران خوب در ناحیه شما را خواهد داشت. زمانی که شما در پروسه انتخاب کاردرمانگر هستید، این سوالات را بپرسید: چه نوع آموزشی دارید؟ آیا مدرک و مجوز کار خود را در این استان دارید؟ آیا آموزش خاصی در کاردرمانی کودکان دیده اید یا فقط کاردرمانگر هستید؟ چه مقدار تجربه کار با کودکان مبتلا به ADHD دارید؟ چطور کودکم را ارزیابی خواهید کرد؟ چه اهداف درمانی را توصیه می کنید؟ چه نوع درمانی برنامه شما ارائه خواهد کرد؟ کاردرمانگری که شما انتخاب می کنید باید روی نیازهای کودک شما تمرکز کند و به نگرانی های شما گوش دهد. مطمئن شوید که با درمانگر احساس راحتی دارید، قبل از اینکه پروسه ارزیابی را شروع کنید. جلسه کاردرمانی اولین کاری که درمانگر انجام می دهد، ارزیابی کودک است. طی ارزیابی، درمانگر بررسی می کند که چطور ADHD بر کودک شما اثر می گذارد: کار مدرسه زندگی اجتماعی توانایی عملکرد در خانه کاردرمانگر همینطور ارزیابی استانداردی انجام خواهد داد تا توانایی ها و ضعف های کودک شما را بررسی کند. سپس کاردرمانگر استراتژی هایی برای پرداختن به این مسائل توصیه خواهد کرد. طی جلسات درمانی، کاردرمانگران و کودک شما ممکن است: بازی هایی مثل گرفتن توپ یا زدن توپ برای بهبود هماهنگی انجام دهند. فعالیت هایی برای برطرف کردن عصبانیت و تهاجم انجام دهند. راه های جدیدی برای انجام تکالیف روزانه مثل مسواک زدن، لباس پوشیدن یا غذا خوردن یاد بگیرند. تکنیک هایی برای بهبود تمرکز امتحان کنند. مهارت های دست نویسی را تمرین کنند. به سراغ مهارت های اجتماعی بروند. روی مدیریت زمان کار کنند. سیستم های سازمانی برای کلاس و خانه ایجاد کنند.","1398/02/16 10:18",0,
