QID,QUserID,QTitle,QBody,QDate,QVisit
3243239,61e58772-0698-462a-8f6f-70e14fe029e5,"بنظرتون پسرم اوتیسم داره؟نگرانم","پسرم دو سال و نه ماهس تا شیش ماه پیش در حد ده کلمه حرف میزد الان تقریبا خیلی از چیزای ساده رو میگه اما درست تلفظ نمیکنه و غلط غلوط میگه و اسم یسری چیزا رو بلده مثلا میگم این چیه جواب میده اما جمله خیلی کم میگه و پراکنده حرف میزنه حرف ک میزنه متوجه نمیشم چی میگه ارتباط چشمی داره روابط اجتماعیش قویه ینی تقریبا یسری غریبه هارو هم دوست داره بغل کنه اما از یسریا کلا میترسه یا دوسشون نداره میپره تو بغلم خودشوبهم میچسبونه خیلی لجبازه و بعضی اوقات اصلا ب حرفم گوش نمیدب تلویزیون و موبایل خیلی علاقه نشون میده و تقریبا کار باهاشونو کامل بلده اما ب چیزای چرخان خیلی علاقه داره مثلا لباسشویی و مرتب دوست داره لباس یا هر چی دستش بیادو بچرخونه بتابونه حافظش خیلی خوبه یسری کارارو بعد از چن ماهم یادشه حتی اگر یبار پیشش انجام شده باشه مثل اون کارو انجام میده پونزده ماهگی راه افتاد وهفت هشت ماهگی نشست تقریبا کند بود تو هر دوش","1398/06/24 16:38",451
1987646,1eab0afc-df5b-4282-81fe-60f012c100c3,"کسیو میشناسید طیف اوتیسم باشه؟؟","منظورم کسیکه تو بچگی تو طیف بوده و الان بزرگ شده ..چه جورین این بچه ها؟؟پسرم تو طیفه دارو مصرف میکنه و توانبخشی میبرمش خیلی بهتر شده اما هنوز از همسنو سالاش کلییی عقبه درست نمیتونه حرف بزنه و مشکلات دیگه ..کسی رو میشناسید که این مشکلو داشته و در بزرگش حل شده باشه؟؟منظورم اوتیسم خفیفه","1397/05/18 00:58",2743
7714106,2908b708-adf8-400c-8100-e20559cb644b,"دیوارکوب سفالی کار کودک اوتیسم","سلام خانوما این دیوار کوب سفالی کار کودک اوتیسمه که کشیده تا بفروشه لطفاً اگه کسی داره و می‌تونه اینو بخره تا این بچه خوشحال بشه ثواب هم داره قیمتش ۲۵۰ ولی اگه بخواین تخفیف هم میدم","1400/09/10 13:37",54
2738549,9c56b027-dd81-4fb6-97d4-9f0202af50c5,"خانمهایی که فرزندشون تشخیص اوتیسم داده شده","سلام بچه ها","1398/02/18 12:47",754
1993072,c49527ea-ab50-422e-b103-e052fb4207fa,"آبا کودک یک ساله من اوتیسم دارد","سلام","1397/05/20 13:12",3365
2115671,34901c2a-7f3d-42cb-8d20-6dbe1b5dada8,"نشانه های اوتیسم در کودک نه ماهه","کسی میدونه نشانه های اوتیسم در کودکان زیر یک سال رو چطور میشه تشخیص داد،","1397/07/06 13:24",6925
6519066,e59cb33d-6b64-486e-8b34-9ae471f58b9d,"کسی بوده بچش مشکوک به اوتیسم باشه؟","من پسر ۱۸ماهمو بردم دکتر،گفت سه تا صفت اوتیسمی داره باید درمان شه!مثلا من از پسرم چیزی میخام متوجه نمیشه برام بیاره یا اشاره نداره😐وهیچ کلمه ای معنی داری نمیگ!بقیه جهات عالیه،راستش از نطر روحی خیلی آشوبم ولی میخام کنار بیام با این قضیه اگه تجربه مشابه داریدبگید،کاردرمانی هم باید ببرم.","1400/02/31 10:16",245
4531846,e1d04032-d563-42cf-9fcc-3bcd00ccae9c,"مامانایی که بچه اوتیسم دارید","بیاید دردو دل کنیم","1399/03/25 12:40",147
2784259,1633daaf-99da-4a91-8750-247c4807961f,"مرکز اوتیسم خوب در مشهد","سلام دوستان عزیزم پسر حدودا ۳سال و۷ماه دارم که در حد چند کلمه حرف میزنه خیلی شیطونه اگرم چیزی بخواد بهش ندیم جبغ میکشه وپرخاشگری میکنه حدودا یکساله بهترین دکترهای روانشنا و روانپزشک مشهد بردمش ولی به هیجا نرسیدم یکی تشخیص عدم توجه و داد یکی تشخیص پیش فعالی خیلی کم حتی براش دارو اعصابم هر دارویی بگید تست کردیم البته با تجویز پزشک بهتر نشد بدترم میشد داروهارو میخورد الان حدودا ۲ماهه داروهاش و قطع کردم جدیدم فکرم‌ درگیر شده واسه اوتیسم خفیف(اسپرگر) چون پسرم از علائماش چند تاشو داره که مهم ترینش همین حرف نزدنشه تو مشهد نتونستم مرکز اوتیسم خوب پیدا کنم جدیدا بردمش کلنیک عارف که روانپزشکش کمی باهاش وقت گذروند گفتم اوتیسم نداره بازم خیالم راحت نیس شبا از نگرانی نمیتونم بخوابم لطفا اگه کسی مرکز اوتیسم خوب در مشهد میشناسه و یا مشکل مشابه با من داره و اطلاعاتی داره بهم کمک کنه","1398/02/31 03:52",340
3052046,16b68be3-6d0e-4d2b-bd08-19084f92be4c,"مامانایی که بچه اوتیسم دارید","بیاید","1398/05/08 13:42",243
1969595,22919208-5915-4385-aa69-d25ea61ec6c5,"اوتیسم و هزینه کا درمانی","سلام خانمها کسی از هزینه کاردرمانی بچه های اوتیسم یک خبر داره","1397/05/11 02:01",1729
6820589,cb17c2a2-8a85-4888-9acb-2df45fc537a9,"مادرهای بچه های دارای اوتیسم","تو رو خدا بگین چجوری کنار اومدید؟ من دارم داغون میشم. چجوری پذیرفتید. خیلی ترسیدم و ناراحتم. نمیتونم قبول کنم. هی از روانشناسا وقت میگیرم ببینم اونا هم همین نظرو دارن یا نه","1400/04/18 12:44",346
6810999,74a765c9-527b-4f0d-957f-847fc8ff35a2,"کسایی که بچشون اوتیسم داره؟","سلام لطفا افرادی که بچشون اوتیسم داره یه لحظه بیان سوال دارم","1400/04/16 19:27",99
8375958,cc8dd6e3-aaf7-449e-bbd8-95f4a118455e,"تازه فهمیدم دخترم اوتیسم داره","مشکلی ندارم برای درمانش ولی هرچیزی نمیخوره و خیلی خیلی لاغر شده هرازگاهی سیب زمینی میخوره اونم یکمی یا یکم برنج با ماست هیچییی نمیخوره هیچی نگرانشم سیب زمینی کوکو مرغ برنج همه رو مجبورم له له کنم توماست بهش بدم ولی رنگ ناست عوض شه نمیخوره یسری چیزا بگید بهش بدم وزن بگیره چیا چاقش میکنه ی روش برای دادنش بهش پیداکنم بهش بدم 😭میبینی یهو کل روز ی لیوان شیرخورده ی نصف سیب خورده با ی قاشق تخم مرغ اصلا هیچی نمیخوره😭","1401/01/06 22:27",588
4969620,4d40f4f2-b8f7-4639-acaa-a713f8d01727,"کسی بچه اوتیسم اطرافیانش داره","من کم آوردم","Sat Jan 11 01:12:00 IRST 1399",163
5562265,22919208-5915-4385-aa69-d25ea61ec6c5,"یک دلیل اوتیسم فقر آهن","من تالاسمی مینور هستم بعد از دو تا بچه سالم متاسفانه یک بچه اوتیسم خدا به من داد همش دنبال این بودم علتش چیه چون در خانواده ما هیچ کس اوتیسم نداره بالاخره پیدا کردم من در زمان حاملگی هام از نظر کم خونی افتزاح میشدم با اینکه قرص آهن و فولیک میخوردم این موضوع رو خیلی جدی بگیرین که دچار نشین","1399/09/24 15:16",208
2409882,a460dbf6-a695-42cf-a5db-7104ae7d4dc8,"رابطه پلی کیستیک با اوتیسم","سلام خدمت همه مادرای عزیز امیدوارم همگی خوب باشید.","1397/10/23 14:40",243
2904430,6a2a5716-6c7b-4d1a-abb9-4b1656d099b6,"کسایی ک بچه اوتیسم دارن","بیاین درد و دل...","1398/04/02 00:18",187
875120,b5765ff8-4aab-4097-91d7-6b5096ad86a9,"کی میدونه علائم اوتیسم چی؟","کی میدونه علائم اوتیسم چی؟","1392/10/16 18:07",814
6714366,64c85a50-9d0c-4bb3-bac7-2b79ed7deb7c,"امروز فهمیدم پسرم اوتیسم داره😔","یه مدته رفتارشو زیر نظر گرفتمو امروز با یه مشاور صحبت کردمو فهمیدم که اوتیسم داره.. دلم آتیشه..ینی هیچوقت بچم مثه بچه های دیگه باهام حرف نمیزنه؟دارم میمیرم","1400/03/31 18:54",1163
6916262,1cb2a982-05cb-4dd8-8b3b-37c6887aa912,"دعا کنید..گمشدن کودک اوتیسم","سلام عصری رفتم خرید تو راه برگشت دیدم یه مادر پریشون و گریون دربدر دنبال بچش میگرده تو خیابان سراج ..پرسیدم‌گفتن یه بچه ۸ساله اوتیسم از خونه زده بیرون.منم چندتا کوچه دنبالش گشتم اما نبود ...خداکنه پیدابشه..اگه کسی خبر داشت‌بهم بگه نگرانشونم.","1400/05/02 23:59",219
7744563,aca1258f-304e-4655-8c44-fd2ace455431,"مربی کودک اوتیسم در منزل","پسرم ۶ ساله هست در طیف اوتسیم","1400/09/15 21:10",54
8117104,4c9ab85e-67f5-42f9-8934-989a79316b27,"علائم اوتیسم. کسی تجربه داره؟","داره؟تاپیک قبلیم لطفاااا","1400/11/20 15:34",46
2694916,cb604dcd-e72e-453e-a742-cf835d5318fe,"خانوما کسی علایم اوتیسم میدونه چیه؟","من یه دختر یک سال و دو ماهه دارم بی نهایت بد خوابه هر شب قبل خواب یکی دوساعت ما رو اذیت میکنه تا سرحد مرگ بخوابه حتی اگه از خواب بخواد بمیره خیلی ذیت میکنه تا بخوابه وسط خوابم خیلی بیدار میشه دیروز یجا مطلب خوندم اختلال خواب از علایم اوتیسمه میدونم علایم دیگم داره ولی توروخدا کمکم کنید کسی علایم دیگشو میدونه؟؟؟","1398/02/05 07:46",412
2215155,e4cba786-e94b-46ec-99c0-aab83470971a,"بزنین شبکه 2فیلم راجب اوتیسم هست","شبکه2","1397/08/11 18:12",105
8001786,4ad267a1-b2fd-4c91-b0e7-b2aa666ca576,"علائم کودک اوتیسم چیه؟ قابل درمانه؟","این بچه ها مشکل ذهنی هم پیدا میکنن خدایی نکرده؟","1400/11/01 12:22",55
3446095,5fa76ded-e138-489a-bce8-9a1b0585716a,"نکات مهم در مورد اختلال اوتیسم",http://farzandezamiin.blogfa.com/post/786,"1398/08/11 18:36",101
5535479,a0cb1e26-4bac-4517-bbd3-27257c04a96d,"اوتیسم پسر ۲ الی ۳ ساله","کیا بچشون این مشکل و داره لطفا بیاین از علاعم و درمانش بگید ممنون میشم","1399/09/19 16:57",143
2980226,b05c1f13-a5d1-4b6b-ae19-f6915f3900da,"به نظرتون من ممکنه اوتیسم باشم🤔","سلام","1398/04/21 16:27",333
6192207,cb37c6ad-acf2-476f-9985-dbcf52dcd5cf,"مجموعه فیلم ها و مستندهای اوتیسم","به مناسبت 2 آوریل و روز جهانی اوتیسم یک مجموعه‌ای از فیلمها و مستندها و سریالهایی که در مورد اوتیسم هست براتون میذارم","1400/01/13 23:50",29
8211506,25876823-4cf5-46f1-8847-b236ab6a73b9,"خانمهایی که فرزند اول اوتیسم دارید.","دارن تحقیقاتی انجام میدن و به نتایجی رسیدن که الگوی مجاری ادراری، قلب، کلیه و مغز جنین اوتیستیک با جنین عادی فرق داره.","1400/12/06 17:49",129
7319586,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"توی فامیلتون کسی بوده که بچش اوتیسم باشه؟","میشه بگین از کارایی که کردن؟ چجوری خودشونو با شرایط وفق دادن؟ و ایا بچه رو همیشه تونستن پیش خودشون نگهدارند؟","1400/07/03 09:24",1008
8324032,3042349e-5a24-4f8f-96d1-372ea7f7a943,"کسی اینجا در مورد بیمارای اوتیسم می دونه","دوستان اگه اطلاعاتی در مورد اوتیسم دارید بگید لطفا","1400/12/25 12:35",39
7848443,79c020fc-6d44-41d1-ab7c-f5be45154c9b,"کسی رسیپریدون برای اوتیسم به کودکش داده؟","سلام","1400/10/04 23:17",175
3524497,f66ba4f8-548e-4b11-ae94-7d03d31dcd92,"کسی راجع به اوتیسم اطلاعاتی داره؟","نگران دخترمم","1398/09/05 01:40",349
4631710,1bdcc669-de83-4e0f-a8f7-7ca313ff91a4,"اسید فولیک بالا و خطر اوتیسم","سلام دوستان من جمعه بی بی چکم مثبت شد، شنبه رفتم دکتر زنان برام اسید فولیک و اکتی ناتال و د3 نوشت من دو روز داروها رو خوردم چون استرس داشتم و میخواستم دکترمم رو هم عوض کنم چکاپ کامل دادم حالا جواب که چهارشنبه آمد اسید فولیک م بالاس، حالا که اومدم دکتر میگه دیگه اسید فولیک نخور فقط اکتی ناتال بخور چون خطر اتیسم هست خیلی نگرانم کرد؟؟؟ بهش گفتم شاید چون دو روز قبل دارو خوردم اثر اوناس گفت نه به اون زودی نباید اینقدر بالا می‌رفت. من قبل بارداری اسد فولیک نخوردم.","1399/04/12 18:01",3011
